id,display_name,works_api_url,h_index,works_count,country_code,cited_by_count
https://openalex.org/A5089434641,Graham Tierney,https://api.openalex.org/works?filter=author.id:A5089434641,1,6,US,6
https://openalex.org/A5013262618,D. Sunshine Hillygus,https://api.openalex.org/works?filter=author.id:A5013262618,24,102,US,3047
https://openalex.org/A5023997241,Christopher A. Bail,https://api.openalex.org/works?filter=author.id:A5023997241,17,56,US,2653
https://openalex.org/A5056559023,Alexander Volfovsky,https://api.openalex.org/works?filter=author.id:A5056559023,9,95,US,1105
https://openalex.org/A5013761723,Yilang Peng,https://api.openalex.org/works?filter=author.id:A5013761723,8,30,US,244
https://openalex.org/A5022802322,Yang Zhang,https://api.openalex.org/works?filter=author.id:A5022802322,164,15205,CN,235851
https://openalex.org/A5026969792,Aleksandra Urman,https://api.openalex.org/works?filter=author.id:A5026969792,9,77,CH,401
https://openalex.org/A5087601816,Mykola Makhortykh,https://api.openalex.org/works?filter=author.id:A5087601816,14,125,CH,529
https://openalex.org/A5057850553,Stefan Katz,https://api.openalex.org/works?filter=author.id:A5057850553,3,7,CH,115
https://openalex.org/A5005519980,Arnault Chatelain,https://api.openalex.org/works?filter=author.id:A5005519980,1,3,FR,7
https://openalex.org/A5092581983,Felix Lennert,https://api.openalex.org/works?filter=author.id:A5092581983,1,1,FR,1
https://openalex.org/A5022704573,Étienne Ollion,https://api.openalex.org/works?filter=author.id:A5022704573,11,132,FR,713
https://openalex.org/A5052766993,Ruimin Shen,https://api.openalex.org/works?filter=author.id:A5052766993,26,233,CN,3170
https://openalex.org/A5064290037,Robert West,https://api.openalex.org/works?filter=author.id:A5064290037,77,549,GB,27451
https://openalex.org/A5018128415,Andreas Spitz,https://api.openalex.org/works?filter=author.id:A5018128415,13,93,DE,807
https://openalex.org/A5064738197,Jan Nikadon,https://api.openalex.org/works?filter=author.id:A5064738197,6,26,PL,126
https://openalex.org/A5025595364,Lejla Džanko,https://api.openalex.org/works?filter=author.id:A5025595364,0,3,PL,1
https://openalex.org/A5066420511,Tomaso Erseghe,https://api.openalex.org/works?filter=author.id:A5066420511,20,90,IT,1845
https://openalex.org/A5055434105,Caterina Suitner,https://api.openalex.org/works?filter=author.id:A5055434105,15,93,IT,1270
https://openalex.org/A5010855897,Michał Olech,https://api.openalex.org/works?filter=author.id:A5010855897,6,145,PL,88
https://openalex.org/A5023199318,Paweł Jurek,https://api.openalex.org/works?filter=author.id:A5023199318,9,49,PL,506
https://openalex.org/A5086066629,Magdalena Formanowicz,https://api.openalex.org/works?filter=author.id:A5086066629,10,65,CH,619
https://openalex.org/A5016506973,Yuru Li,https://api.openalex.org/works?filter=author.id:A5016506973,17,117,CN,1312
https://openalex.org/A5031702282,Szymon Talaga,https://api.openalex.org/works?filter=author.id:A5031702282,4,18,PL,46
https://openalex.org/A5039246221,Massimo Stella,https://api.openalex.org/works?filter=author.id:A5039246221,16,86,IT,1190
https://openalex.org/A5089126427,Trevor James Swanson,https://api.openalex.org/works?filter=author.id:A5089126427,9,35,US,222
https://openalex.org/A5009420670,Andréia Teixeira,https://api.openalex.org/works?filter=author.id:A5009420670,19,131,PT,1360
https://openalex.org/A5084942485,Filipi Nascimento Silva,https://api.openalex.org/works?filter=author.id:A5084942485,11,45,US,428
https://openalex.org/A5070909977,Edwin de Jonge,https://api.openalex.org/works?filter=author.id:A5070909977,5,37,NL,147
https://openalex.org/A5032110850,Camille Roth,https://api.openalex.org/works?filter=author.id:A5032110850,18,130,DE,1466
https://openalex.org/A5039747634,Ferdinand Le-Coz,https://api.openalex.org/works?filter=author.id:A5039747634,0,1,FR,1
https://openalex.org/A5047618628,Guillaume Cabanac,https://api.openalex.org/works?filter=author.id:A5047618628,16,264,FR,982
https://openalex.org/A5016401839,Julien Figeac,https://api.openalex.org/works?filter=author.id:A5016401839,6,79,FR,122
https://openalex.org/A5087589125,Federico Barrera-Lemarchand,https://api.openalex.org/works?filter=author.id:A5087589125,1,3,AR,8
https://openalex.org/A5008111783,Julieta Ruiz-Esmenjaud,https://api.openalex.org/works?filter=author.id:A5008111783,4,9,MX,730
https://openalex.org/A5022021386,Núria Cáceres,https://api.openalex.org/works?filter=author.id:A5022021386,2,5,ES,79
https://openalex.org/A5052030569,Facundo Carrillo,https://api.openalex.org/works?filter=author.id:A5052030569,8,31,AR,970
https://openalex.org/A5062922770,Marian Sigman,https://api.openalex.org/works?filter=author.id:A5062922770,88,276,US,28117
https://openalex.org/A5053889441,Joaquín Navajas,https://api.openalex.org/works?filter=author.id:A5053889441,14,116,AR,1013
https://openalex.org/A5092515835,Simon Walo,https://api.openalex.org/works?filter=author.id:A5092515835,1,3,CH,2
https://openalex.org/A5023097959,Samsun Knight,https://api.openalex.org/works?filter=author.id:A5023097959,1,2,US,4
https://openalex.org/A5073502448,Yakov Bart,https://api.openalex.org/works?filter=author.id:A5073502448,14,74,US,3662
https://openalex.org/A5081436094,Ziwen Chen,https://api.openalex.org/works?filter=author.id:A5081436094,15,87,CN,531
https://openalex.org/A5003121162,Amir Goldberg,https://api.openalex.org/works?filter=author.id:A5003121162,14,72,US,1185
https://openalex.org/A5011368152,Aidan Combs,https://api.openalex.org/works?filter=author.id:A5011368152,3,7,US,118
https://openalex.org/A5044649083,Xinwei Xu,https://api.openalex.org/works?filter=author.id:A5044649083,25,126,CN,2728
https://openalex.org/A5018108132,Alessandro Lomi,https://api.openalex.org/works?filter=author.id:A5018108132,30,181,CH,2903
https://openalex.org/A5081614562,Christoph Stadtfeld,https://api.openalex.org/works?filter=author.id:A5081614562,20,55,CH,1936
https://openalex.org/A5080193434,Pantelis P. Analytis,https://api.openalex.org/works?filter=author.id:A5080193434,5,45,DK,306
https://openalex.org/A5045847775,Karthikeya Ramesh Kaushik,https://api.openalex.org/works?filter=author.id:A5045847775,3,12,IN,22
https://openalex.org/A5008439962,Stefan M. Herzog,https://api.openalex.org/works?filter=author.id:A5008439962,18,109,DE,1603
https://openalex.org/A5049607869,Bahador Bahrami,https://api.openalex.org/works?filter=author.id:A5049607869,31,117,GB,4056
https://openalex.org/A5035021472,Ophelia Deroy,https://api.openalex.org/works?filter=author.id:A5035021472,27,151,GB,2449
https://openalex.org/A5042566978,Hiroki Takikawa,https://api.openalex.org/works?filter=author.id:A5042566978,2,4,JP,152
https://openalex.org/A5085932729,Zeyu Lyu,https://api.openalex.org/works?filter=author.id:A5085932729,8,40,CN,256
https://openalex.org/A5083007651,Takaharu Saito,https://api.openalex.org/works?filter=author.id:A5083007651,11,65,JP,696
https://openalex.org/A5031686630,Aguru ISHIBASHI,https://api.openalex.org/works?filter=author.id:A5031686630,0,1,JP,0
https://openalex.org/A5089529040,Mark Wittek,https://api.openalex.org/works?filter=author.id:A5089529040,1,8,DE,33
https://openalex.org/A5058234095,Katharina Burgdorf,https://api.openalex.org/works?filter=author.id:A5058234095,2,4,DE,46
https://openalex.org/A5067296366,Simone Santoni,https://api.openalex.org/works?filter=author.id:A5067296366,3,26,GB,341
https://openalex.org/A5072366651,Jürgen Lerner,https://api.openalex.org/works?filter=author.id:A5072366651,20,83,DE,1695
https://openalex.org/A5018108132,Alessandro Lomi,https://api.openalex.org/works?filter=author.id:A5018108132,30,181,CH,2903
https://openalex.org/A5016250956,Yunjun Luo,https://api.openalex.org/works?filter=author.id:A5016250956,36,458,CN,6319
https://openalex.org/A5087088138,Dan Jurafsky,https://api.openalex.org/works?filter=author.id:A5087088138,63,315,US,15823
https://openalex.org/A5074821033,Mohammad Amaan Haque,https://api.openalex.org/works?filter=author.id:A5074821033,0,3,SG,0
https://openalex.org/A5076382635,Taberez Ahmed Neyazi,https://api.openalex.org/works?filter=author.id:A5076382635,8,49,SG,212
https://openalex.org/A5021091153,Roney Nonato Reis de Brito,https://api.openalex.org/works?filter=author.id:A5021091153,2,2,BR,50
https://openalex.org/A5068151130,Ronaldo Menezes,https://api.openalex.org/works?filter=author.id:A5068151130,17,245,BR,1670
https://openalex.org/A5066979752,Ângelo Brayner,https://api.openalex.org/works?filter=author.id:A5066979752,11,144,BR,432
https://openalex.org/A5012278873,Li Wang,https://api.openalex.org/works?filter=author.id:A5012278873,207,37892,CN,472587
https://openalex.org/A5070591199,E. W. Abel,https://api.openalex.org/works?filter=author.id:A5070591199,40,505,DK,6991
https://openalex.org/A5024786684,Sajid Siraj,https://api.openalex.org/works?filter=author.id:A5024786684,14,45,GB,812
https://openalex.org/A5017444948,David Lusseau,https://api.openalex.org/works?filter=author.id:A5017444948,58,226,DK,11859
https://openalex.org/A5035811517,Fusheng Pan,https://api.openalex.org/works?filter=author.id:A5035811517,83,1597,CN,36507
https://openalex.org/A5082122048,Maximilian Hampel,https://api.openalex.org/works?filter=author.id:A5082122048,1,1,DE,2
https://openalex.org/A5074156620,Ji Min Lee,https://api.openalex.org/works?filter=author.id:A5074156620,44,678,KR,8674
https://openalex.org/A5076143079,Matteo Cinelli,https://api.openalex.org/works?filter=author.id:A5076143079,13,83,IT,3060
https://openalex.org/A5013164931,Carlo Michele Valensise,https://api.openalex.org/works?filter=author.id:A5013164931,10,39,IT,2271
https://openalex.org/A5008291667,Walter Quattrociocchi,https://api.openalex.org/works?filter=author.id:A5008291667,33,193,IT,8407
https://openalex.org/A5016371653,Michele Starnini,https://api.openalex.org/works?filter=author.id:A5016371653,19,88,IT,2031
https://openalex.org/A5075527094,Luca Verginer,https://api.openalex.org/works?filter=author.id:A5075527094,5,34,CH,163
https://openalex.org/A5064475993,Giona Casiraghi,https://api.openalex.org/works?filter=author.id:A5064475993,6,45,CH,115
https://openalex.org/A5083719453,Manuel Vimercati,https://api.openalex.org/works?filter=author.id:A5083719453,2,5,IT,23
https://openalex.org/A5065845420,Matteo Palmonari,https://api.openalex.org/works?filter=author.id:A5065845420,17,147,IT,1039
https://openalex.org/A5081816161,Saran Tenzin Tamang,https://api.openalex.org/works?filter=author.id:A5081816161,6,16,BT,105
https://openalex.org/A5067625837,Ralph Schroeder,https://api.openalex.org/works?filter=author.id:A5067625837,35,286,GB,4249
https://openalex.org/A5029882049,Scott A. Hale,https://api.openalex.org/works?filter=author.id:A5029882049,23,173,GB,1861
https://openalex.org/A5068726494,Kobi Hackenburg,https://api.openalex.org/works?filter=author.id:A5068726494,1,6,GB,8
https://openalex.org/A5066921728,Fabián Aguirre López,https://api.openalex.org/works?filter=author.id:A5066921728,4,8,FR,35
https://openalex.org/A5012278873,Li Wang,https://api.openalex.org/works?filter=author.id:A5012278873,207,37892,CN,472587
https://openalex.org/A5046389297,Miguel Sánchez,https://api.openalex.org/works?filter=author.id:A5046389297,24,255,AR,15082
https://openalex.org/A5066089123,Byungkyu Lee,https://api.openalex.org/works?filter=author.id:A5066089123,11,35,US,512
https://openalex.org/A5000206744,Kangsan Lee,https://api.openalex.org/works?filter=author.id:A5000206744,5,32,US,104
https://openalex.org/A5061225686,Aнна Соколова,https://api.openalex.org/works?filter=author.id:A5061225686,23,195,AU,4417
https://openalex.org/A5069037107,Haiko Lietz,https://api.openalex.org/works?filter=author.id:A5069037107,5,24,DE,410
https://openalex.org/A5032539868,Mathieu Génois,https://api.openalex.org/works?filter=author.id:A5032539868,11,37,FR,745
https://openalex.org/A5001363347,Johann Schaible,https://api.openalex.org/works?filter=author.id:A5001363347,6,38,DE,149
https://openalex.org/A5072223860,Maria Zens,https://api.openalex.org/works?filter=author.id:A5072223860,5,42,DE,79
https://openalex.org/A5032784144,Marcos Antônio de Oliveira,https://api.openalex.org/works?filter=author.id:A5032784144,29,236,BR,4283
https://openalex.org/A5030987696,Amir Ghasemian,https://api.openalex.org/works?filter=author.id:A5030987696,4,18,US,246
https://openalex.org/A5010495671,Nicholas A. Christakis,https://api.openalex.org/works?filter=author.id:A5010495671,86,423,US,45411
https://openalex.org/A5088486770,Josefine Bohr Brask,https://api.openalex.org/works?filter=author.id:A5088486770,5,17,DK,94
https://openalex.org/A5079955249,Andreas Koher,https://api.openalex.org/works?filter=author.id:A5079955249,7,16,DK,266
https://openalex.org/A5031386218,Darren P. Croft,https://api.openalex.org/works?filter=author.id:A5031386218,52,194,GB,8810
https://openalex.org/A5015080044,Sune Lehmann,https://api.openalex.org/works?filter=author.id:A5015080044,37,193,DK,6811
https://openalex.org/A5048176602,Vedran Sekara,https://api.openalex.org/works?filter=author.id:A5048176602,9,30,DK,955
https://openalex.org/A5059708538,Iván Dotú,https://api.openalex.org/works?filter=author.id:A5059708538,18,60,US,1269
https://openalex.org/A5017095669,Manuel Cebrián,https://api.openalex.org/works?filter=author.id:A5017095669,36,215,ES,4830
https://openalex.org/A5012278873,Li Wang,https://api.openalex.org/works?filter=author.id:A5012278873,207,37892,CN,472587
https://openalex.org/A5012772786,Sonja Schmer-Galunder,https://api.openalex.org/works?filter=author.id:A5012772786,5,31,US,96
https://openalex.org/A5076560982,Scott L. Friedman,https://api.openalex.org/works?filter=author.id:A5076560982,129,677,US,73323
https://openalex.org/A5037146201,Rense Corten,https://api.openalex.org/works?filter=author.id:A5037146201,16,95,NL,1206
https://openalex.org/A5021589283,Laura Boeschoten,https://api.openalex.org/works?filter=author.id:A5021589283,5,37,NL,82
https://openalex.org/A5070427696,Vsevolod Suschevskiy,https://api.openalex.org/works?filter=author.id:A5070427696,1,3,RU,3
https://openalex.org/A5027149527,Lindsay Elizabeth Larson,https://api.openalex.org/works?filter=author.id:A5027149527,5,16,US,184
https://openalex.org/A5069608785,Malte Jung,https://api.openalex.org/works?filter=author.id:A5069608785,25,128,US,2243
https://openalex.org/A5025165574,Leslie A. DeChurch,https://api.openalex.org/works?filter=author.id:A5025165574,32,141,US,5795
https://openalex.org/A5075283583,Noshir Contractor,https://api.openalex.org/works?filter=author.id:A5075283583,42,338,US,10168
https://openalex.org/A5003831754,Leonie Neuhäuser,https://api.openalex.org/works?filter=author.id:A5003831754,5,23,DE,180
https://openalex.org/A5071422618,Markus Strohmaier,https://api.openalex.org/works?filter=author.id:A5071422618,32,336,AT,4030
https://openalex.org/A5074129504,Fariba Karimi,https://api.openalex.org/works?filter=author.id:A5074129504,14,96,AT,1118
https://openalex.org/A5008584000,Michael T. Schaub,https://api.openalex.org/works?filter=author.id:A5008584000,32,160,DE,3904
https://openalex.org/A5073734735,Daniel Matter,https://api.openalex.org/works?filter=author.id:A5073734735,6,26,DE,413
https://openalex.org/A5030571651,Jürgen Pfeffer,https://api.openalex.org/works?filter=author.id:A5030571651,22,156,DE,2690
https://openalex.org/A5000223133,Federico Mazzoni,https://api.openalex.org/works?filter=author.id:A5000223133,3,7,IT,122
https://openalex.org/A5090500627,Andrea Failla,https://api.openalex.org/works?filter=author.id:A5090500627,6,30,IT,107
https://openalex.org/A5025222666,Salvatore Citraro,https://api.openalex.org/works?filter=author.id:A5025222666,4,33,IT,57
https://openalex.org/A5002595735,Giulio Rossetti,https://api.openalex.org/works?filter=author.id:A5002595735,16,133,IT,1327
https://openalex.org/A5028705781,Chiara Chiavenna,https://api.openalex.org/works?filter=author.id:A5028705781,4,7,GB,74
https://openalex.org/A5027019842,Lorenzo Lucchini,https://api.openalex.org/works?filter=author.id:A5027019842,5,18,IT,83
https://openalex.org/A5027202457,Laura Leone,https://api.openalex.org/works?filter=author.id:A5027202457,21,55,IT,1119
https://openalex.org/A5041723151,Maria Cucciniello,https://api.openalex.org/works?filter=author.id:A5041723151,19,68,IT,1068
https://openalex.org/A5061900944,Alessia Melegaro,https://api.openalex.org/works?filter=author.id:A5061900944,34,108,IT,3939
https://openalex.org/A5032539868,Mathieu Génois,https://api.openalex.org/works?filter=author.id:A5032539868,11,37,FR,745
https://openalex.org/A5072223860,Maria Zens,https://api.openalex.org/works?filter=author.id:A5072223860,5,42,DE,79
https://openalex.org/A5001639056,Marcos Vinicius Silva Oliveira,https://api.openalex.org/works?filter=author.id:A5001639056,67,503,GB,25291
https://openalex.org/A5001363347,Johann Schaible,https://api.openalex.org/works?filter=author.id:A5001363347,6,38,DE,149
https://openalex.org/A5019176638,Eyal Perry,https://api.openalex.org/works?filter=author.id:A5019176638,1,5,US,9
https://openalex.org/A5063941610,Irmandy Wicaksono,https://api.openalex.org/works?filter=author.id:A5063941610,7,29,US,351
https://openalex.org/A5059079741,Chen Cai,https://api.openalex.org/works?filter=author.id:A5059079741,33,202,CN,7130
https://openalex.org/A5015998072,Alexandra Schroeder,https://api.openalex.org/works?filter=author.id:A5015998072,4,15,US,94
https://openalex.org/A5082041365,Ray Funahashi,https://api.openalex.org/works?filter=author.id:A5082041365,2,3,US,93
https://openalex.org/A5007176508,Alex Pentland,https://api.openalex.org/works?filter=author.id:A5007176508,88,591,US,42974
https://openalex.org/A5022754313,Hause Lin,https://api.openalex.org/works?filter=author.id:A5022754313,11,61,US,684
https://openalex.org/A5020533147,Gordon Pennycook,https://api.openalex.org/works?filter=author.id:A5020533147,52,241,US,16457
https://openalex.org/A5056499434,David G. Rand,https://api.openalex.org/works?filter=author.id:A5056499434,61,310,US,20420
https://openalex.org/A5078906245,Antonio Longa,https://api.openalex.org/works?filter=author.id:A5078906245,4,22,IT,106
https://openalex.org/A5084082739,Veronica Lachi,https://api.openalex.org/works?filter=author.id:A5084082739,2,9,IT,25
https://openalex.org/A5087671511,Gabriele Santin,https://api.openalex.org/works?filter=author.id:A5087671511,9,73,IT,351
https://openalex.org/A5091787895,Monica Bianchini,https://api.openalex.org/works?filter=author.id:A5091787895,22,161,IT,2655
https://openalex.org/A5048877432,Bruno Lepri,https://api.openalex.org/works?filter=author.id:A5048877432,39,312,IT,5331
https://openalex.org/A5056748708,Píetro Lió,https://api.openalex.org/works?filter=author.id:A5056748708,54,878,GB,17494
https://openalex.org/A5020560480,Franco Scarselli,https://api.openalex.org/works?filter=author.id:A5020560480,20,129,IT,8655
https://openalex.org/A5066187890,Andrea Passerini,https://api.openalex.org/works?filter=author.id:A5066187890,24,216,IT,2581
https://openalex.org/A5065395683,Sahil Loomba,https://api.openalex.org/works?filter=author.id:A5065395683,5,13,GB,1072
https://openalex.org/A5051112909,Alessio Cardillo,https://api.openalex.org/works?filter=author.id:A5051112909,16,47,ES,2144
https://openalex.org/A5025029489,Javier Borge-Holthoefer,https://api.openalex.org/works?filter=author.id:A5025029489,22,136,ES,2819
https://openalex.org/A5010575643,Diana Roig-Sanz,https://api.openalex.org/works?filter=author.id:A5010575643,2,18,ES,44
https://openalex.org/A5079753964,Ali Yassin,https://api.openalex.org/works?filter=author.id:A5079753964,13,69,LB,1113
https://openalex.org/A5014825255,Sayed Haidar Abbas Raza,https://api.openalex.org/works?filter=author.id:A5014825255,22,169,CN,1613
https://openalex.org/A5006125158,Hocine Cherifi,https://api.openalex.org/works?filter=author.id:A5006125158,25,278,FR,1950
https://openalex.org/A5005723915,Hamida Seba,https://api.openalex.org/works?filter=author.id:A5005723915,12,116,FR,395
https://openalex.org/A5045655458,Olivier Togni,https://api.openalex.org/works?filter=author.id:A5045655458,13,146,FR,576
https://openalex.org/A5047155955,Elena Pavan,https://api.openalex.org/works?filter=author.id:A5047155955,11,77,IT,364
https://openalex.org/A5059223686,Riccardo Gallotti,https://api.openalex.org/works?filter=author.id:A5059223686,15,67,IT,1191
https://openalex.org/A5036202579,Yuchao Dai,https://api.openalex.org/works?filter=author.id:A5036202579,37,430,CN,5871
https://openalex.org/A5013385420,Francesco Pierri,https://api.openalex.org/works?filter=author.id:A5013385420,19,117,IT,1969
https://openalex.org/A5070356107,Matthew R. DeVerna,https://api.openalex.org/works?filter=author.id:A5070356107,5,19,US,150
https://openalex.org/A5054574752,Kai-Cheng Yang,https://api.openalex.org/works?filter=author.id:A5054574752,18,97,US,2067
https://openalex.org/A5002793667,David A. Axelrod,https://api.openalex.org/works?filter=author.id:A5002793667,46,277,US,7253
https://openalex.org/A5085714892,John Bryden,https://api.openalex.org/works?filter=author.id:A5085714892,13,158,NO,841
https://openalex.org/A5021346979,Filippo Menczer,https://api.openalex.org/works?filter=author.id:A5021346979,64,341,US,18425
https://openalex.org/A5051257119,Shohei Hisamitsu,https://api.openalex.org/works?filter=author.id:A5051257119,0,1,JP,0
https://openalex.org/A5033304799,Cho Sho,https://api.openalex.org/works?filter=author.id:A5033304799,3,10,JP,17
https://openalex.org/A5019527985,Hongshan Jin,https://api.openalex.org/works?filter=author.id:A5019527985,3,3,CN,40
https://openalex.org/A5011169770,Masashi Toyoda,https://api.openalex.org/works?filter=author.id:A5011169770,34,209,JP,4534
https://openalex.org/A5045641554,Naoki Yoshinaga,https://api.openalex.org/works?filter=author.id:A5045641554,18,71,JP,1060
https://openalex.org/A5019218689,Cameron Lai,https://api.openalex.org/works?filter=author.id:A5019218689,1,5,JP,4
https://openalex.org/A5040217228,Fujio Toriumi,https://api.openalex.org/works?filter=author.id:A5040217228,13,206,JP,718
https://openalex.org/A5027910225,Masaki Yoshida,https://api.openalex.org/works?filter=author.id:A5027910225,42,191,JP,6137
https://openalex.org/A5012164081,Haoning Xue,https://api.openalex.org/works?filter=author.id:A5012164081,3,10,US,39
https://openalex.org/A5072732141,Jingwen Zhang,https://api.openalex.org/works?filter=author.id:A5072732141,63,1520,CN,20209
https://openalex.org/A5054806059,Qiusi Sun,https://api.openalex.org/works?filter=author.id:A5054806059,6,7,US,114
https://openalex.org/A5020425902,Chen Shen,https://api.openalex.org/works?filter=author.id:A5020425902,42,234,CN,5730
https://openalex.org/A5059356040,Elisabeth Stockinger,https://api.openalex.org/works?filter=author.id:A5059356040,1,3,CH,6
https://openalex.org/A5059223686,Riccardo Gallotti,https://api.openalex.org/works?filter=author.id:A5059223686,15,67,IT,1191
https://openalex.org/A5056226566,Carina Ines Hausladen,https://api.openalex.org/works?filter=author.id:A5056226566,4,31,CH,66
https://openalex.org/A5093115684,Dorian Quelle,https://api.openalex.org/works?filter=author.id:A5093115684,0,2,CH,1
https://openalex.org/A5041649856,Calvin Yixiang Cheng,https://api.openalex.org/works?filter=author.id:A5041649856,2,4,GB,10
https://openalex.org/A5029882049,Scott A. Hale,https://api.openalex.org/works?filter=author.id:A5029882049,23,173,GB,1861
https://openalex.org/A5063277598,Amir Ebrahimi Fard,https://api.openalex.org/works?filter=author.id:A5063277598,4,18,IT,82
https://openalex.org/A5044818236,Marijn ten Thij,https://api.openalex.org/works?filter=author.id:A5044818236,6,27,US,318
https://openalex.org/A5086637756,A. Herasimenka,https://api.openalex.org/works?filter=author.id:A5086637756,3,10,GB,14
https://openalex.org/A5055355947,Benedikt Pirmin Ströbl,https://api.openalex.org/works?filter=author.id:A5055355947,1,2,DE,3
https://openalex.org/A5088344121,Kate Joynes-Burgess,https://api.openalex.org/works?filter=author.id:A5088344121,1,1,GB,5
https://openalex.org/A5034089601,Samantha Vanderslott,https://api.openalex.org/works?filter=author.id:A5034089601,17,74,GB,2053
https://openalex.org/A5012506346,Jonathan Bright,https://api.openalex.org/works?filter=author.id:A5012506346,8,16,US,17401
https://openalex.org/A5066045863,P. H. Butler,https://api.openalex.org/works?filter=author.id:A5066045863,87,1224,NZ,38553
https://openalex.org/A5029882049,Scott A. Hale,https://api.openalex.org/works?filter=author.id:A5029882049,23,173,GB,1861
https://openalex.org/A5007675088,Sukrit Venkatagiri,https://api.openalex.org/works?filter=author.id:A5007675088,5,15,US,97
https://openalex.org/A5034833027,Kristen Engel,https://api.openalex.org/works?filter=author.id:A5034833027,1,1,US,14
https://openalex.org/A5082114206,G. B. Corsi,https://api.openalex.org/works?filter=author.id:A5082114206,4,22,IT,235
https://openalex.org/A5016589479,Luca Rossi,https://api.openalex.org/works?filter=author.id:A5016589479,26,237,IT,5699
https://openalex.org/A5013072270,Fabio Giglietto,https://api.openalex.org/works?filter=author.id:A5013072270,12,94,IT,623
https://openalex.org/A5027094672,Giada Marino,https://api.openalex.org/works?filter=author.id:A5027094672,17,48,DE,810
https://openalex.org/A5013072270,Fabio Giglietto,https://api.openalex.org/works?filter=author.id:A5013072270,12,94,IT,623
https://openalex.org/A5027094672,Giada Marino,https://api.openalex.org/works?filter=author.id:A5027094672,17,48,DE,810
https://openalex.org/A5068535500,Javier Álvarez‐Gálvez,https://api.openalex.org/works?filter=author.id:A5068535500,17,95,ES,1508
https://openalex.org/A5051621664,Antonio Rojas-García,https://api.openalex.org/works?filter=author.id:A5051621664,16,45,GB,1035
https://openalex.org/A5050372797,Ilaria Montagni,https://api.openalex.org/works?filter=author.id:A5050372797,19,93,FR,1252
https://openalex.org/A5000566142,Ourania Kolokotroni,https://api.openalex.org/works?filter=author.id:A5000566142,14,93,CY,769
https://openalex.org/A5003539468,Angelos P. Kassianos,https://api.openalex.org/works?filter=author.id:A5003539468,21,71,CY,1667
https://openalex.org/A5012391042,Salim Chouaki,https://api.openalex.org/works?filter=author.id:A5012391042,1,5,FR,1
https://openalex.org/A5033477761,Oana Goga,https://api.openalex.org/works?filter=author.id:A5033477761,13,37,FR,727
https://openalex.org/A5017914184,Stephan Lewandowsky,https://api.openalex.org/works?filter=author.id:A5017914184,71,539,AU,20073
https://openalex.org/A5012811021,Fabio Carrella,https://api.openalex.org/works?filter=author.id:A5012811021,2,9,GB,11
https://openalex.org/A5012278873,Li Wang,https://api.openalex.org/works?filter=author.id:A5012278873,207,37892,CN,472587
https://openalex.org/A5063612283,Segun Taofeek Aroyehun,https://api.openalex.org/works?filter=author.id:A5063612283,5,24,DE,85
https://openalex.org/A5015998072,Alexandra Schroeder,https://api.openalex.org/works?filter=author.id:A5015998072,4,15,US,94
https://openalex.org/A5001884064,Shayne Longpre,https://api.openalex.org/works?filter=author.id:A5001884064,9,57,US,278
https://openalex.org/A5004281470,Deb Roy,https://api.openalex.org/works?filter=author.id:A5004281470,35,278,US,12240
https://openalex.org/A5041940377,Alejandro Dinkelberg,https://api.openalex.org/works?filter=author.id:A5041940377,3,9,IE,22
https://openalex.org/A5075684861,Pádraig Mac Carron,https://api.openalex.org/works?filter=author.id:A5075684861,9,21,IE,355
https://openalex.org/A5052854928,Michael Quayle,https://api.openalex.org/works?filter=author.id:A5052854928,23,138,IE,1914
https://openalex.org/A5008623839,Keeley Erhardt,https://api.openalex.org/works?filter=author.id:A5008623839,2,8,US,13
https://openalex.org/A5066493282,Saurabh Khanna,https://api.openalex.org/works?filter=author.id:A5066493282,5,17,US,127
https://openalex.org/A5074722895,Avi Gamoran,https://api.openalex.org/works?filter=author.id:A5074722895,2,8,IL,7
https://openalex.org/A5079662533,Michael Gilead,https://api.openalex.org/works?filter=author.id:A5079662533,11,51,IL,472
https://openalex.org/A5017100408,Ké Li,https://api.openalex.org/works?filter=author.id:A5017100408,107,6002,CN,79573
https://openalex.org/A5074447759,Jianxing He,https://api.openalex.org/works?filter=author.id:A5074447759,58,1683,CN,46561
https://openalex.org/A5085097708,Yan Peng,https://api.openalex.org/works?filter=author.id:A5085097708,44,484,CN,7596
https://openalex.org/A5046927655,Fabian Baumann,https://api.openalex.org/works?filter=author.id:A5046927655,15,78,CH,874
https://openalex.org/A5086011172,Agnieszka Czaplicka,https://api.openalex.org/works?filter=author.id:A5086011172,6,17,DE,126
https://openalex.org/A5009232244,Iyad Rahwan,https://api.openalex.org/works?filter=author.id:A5009232244,39,303,DE,8505
https://openalex.org/A5093329780,Tim Faverjon,https://api.openalex.org/works?filter=author.id:A5093329780,0,1,FR,0
https://openalex.org/A5042614566,Mahdi Mostajabdaveh,https://api.openalex.org/works?filter=author.id:A5042614566,2,9,CA,37
https://openalex.org/A5036418721,Hriday Chheda,https://api.openalex.org/works?filter=author.id:A5036418721,1,3,CA,2
https://openalex.org/A5006798397,C E Buth,https://api.openalex.org/works?filter=author.id:A5006798397,4,88,DE,86
https://openalex.org/A5077871284,Anastassia Vybornova,https://api.openalex.org/works?filter=author.id:A5077871284,1,4,AT,3
https://openalex.org/A5054586972,Michael Szell,https://api.openalex.org/works?filter=author.id:A5054586972,21,65,IT,2960
